TIMESTAMP,LE_F_MDS,LE_F_MDS_QC,SW_IN_F,SW_IN_F_QC,TA_F,TA_F_QC,WS_F,WS_F_QC,VPD_F,VPD_F_QC,P_F,P_F_QC,PA_F,PA_F_QC,SITE_ID,IGBP,LATITUDE,LONGITUDE,SITE_AGE
20000304,44.394,1,64.58,1,-0.345,1,4.136,1,0.867,1,4.5,1,96.587,1,DE-Tha,ENF,50.96256,13.56515,118
20000305,37.9794,1,63.477,1,-2.261,1,4.302,1,0.446,1,5.7,1,97.956,1,DE-Tha,ENF,50.96256,13.56515,118
20000306,33.4377,1,138.564,1,2.468,1,4.076,1,2.229,1,0,1,98.058,1,DE-Tha,ENF,50.96256,13.56515,118
20000307,21.8442,1,76.188,1,6.18,1,6.107,1,2.828,1,2.6,1,97.348,1,DE-Tha,ENF,50.96256,13.56515,118
20000308,37.9462,1,22.205,1,7.352,1,5.95,1,1.244,1,5.4,1,96.925,1,DE-Tha,ENF,50.96256,13.56515,118
20000309,41.1694,1,31.19,1,7.936,1,7.114,1,1.052,1,29.9,1,96.56,1,DE-Tha,ENF,50.96256,13.56515,118
20000310,37.8482,1,78.728,1,1.089,1,3.876,0.979167,1.536,1,0.6,1,97.635,1,DE-Tha,ENF,50.96256,13.56515,118
20000311,51.5379,1,57.058,1,4.703,1,5.476,1,0.993,1,13.2,1,96.494,1,DE-Tha,ENF,50.96256,13.56515,118
20000312,28.9173,1,24.81,1,0.617,1,2.201,1,1.137,1,0.6,1,97.846,1,DE-Tha,ENF,50.96256,13.56515,118
20000313,21.8069,1,85.686,0.8125,3.388,0.791667,2.973,1,1.806,0.791667,0.5,1,97.881,1,DE-Tha,ENF,50.96256,13.56515,118
20000314,45.8085,1,12.842,0.3125,4.991,0.270833,4.52,1,1.377,0.270833,13.2,1,96.933,1,DE-Tha,ENF,50.96256,13.56515,118
20000315,68.9289,1,92.991,1,-0.058,1,5.723,1,0.722,1,6.4,1,97.254,1,DE-Tha,ENF,50.96256,13.56515,118
20000316,20.8725,1,40.697,1,0.037,1,4.1,1,0.616,1,9.8,1,97.358,1,DE-Tha,ENF,50.96256,13.56515,118
20000317,31.8396,1,51.337,1,0.366,1,4.321,0.895833,0.586,1,13.7,1,97.346,1,DE-Tha,ENF,50.96256,13.56515,118
20000318,19.8462,1,188.14,1,0.726,1,2.501,1,1.695,1,0,1,97.781,1,DE-Tha,ENF,50.96256,13.56515,118
20000319,16.5221,1,65.874,1,1.249,1,3.78,1,2.019,1,0,1,98.154,1,DE-Tha,ENF,50.96256,13.56515,118
20000320,9.79481,1,70.571,1,1.984,1,3.338,1,1.571,1,0,1,98.029,1,DE-Tha,ENF,50.96256,13.56515,118
20000321,12.7046,1,39.807,1,2.604,1,2.373,0.833333,0.628,1,0,1,97.712,1,DE-Tha,ENF,50.96256,13.56515,118
20000322,31.3645,0.791667,187.371,1,8.568,1,3.056,1,4.861,1,0,1,97.242,1,DE-Tha,ENF,50.96256,13.56515,118
20000323,31.0735,0.9375,181.11,1,9.019,1,3.233,0.958333,4.629,1,0,1,96.958,1,DE-Tha,ENF,50.96256,13.56515,118
20000324,11.4651,1,41.95,1,6.771,1,2.281,1,1.651,1,5.4,1,96.756,1,DE-Tha,ENF,50.96256,13.56515,118
20000325,26.9845,0.979167,69.081,1,7.969,1,3.067,0.458333,2.455,1,0.1,1,96.902,1,DE-Tha,ENF,50.96256,13.56515,118
20000326,31.0005,0.916667,132.853,1,7.85,1,2.08,0.0208333,3.21,1,2.5,1,96.525,1,DE-Tha,ENF,50.96256,13.56515,118
20000327,2.53114,1,19.65,1,2.681,1,2.811,0.645833,0.532,1,14.6,1,96.194,1,DE-Tha,ENF,50.96256,13.56515,118
20000328,6.11167,1,26.089,1,1.214,1,2.01,1,0.491,1,6.6,1,96.6,1,DE-Tha,ENF,50.96256,13.56515,118
20000329,18.9345,1,39.72,1,3.91,1,3.014,1,0.773,1,0.3,1,96.767,1,DE-Tha,ENF,50.96256,13.56515,118
20000330,7.95036,1,21.144,1,3.552,1,3.653,0.958333,0.614,1,23.6,1,95.825,1,DE-Tha,ENF,50.96256,13.56515,118
20000331,27.1561,1,49.659,1,3.301,1,3.063,1,0.838,1,2.1,1,96.008,1,DE-Tha,ENF,50.96256,13.56515,118
20000401,28.9029,1,88.338,1,5.503,1,2.259,1,2.343,1,0,1,96.017,1,DE-Tha,ENF,50.96256,13.56515,118
20000402,39.4717,1,168.904,1,7.384,1,2.663,1,4.422,1,0,1,96.115,1,DE-Tha,ENF,50.96256,13.56515,118
20000403,41.381,1,237.059,1,8.832,1,3.534,1,4.621,1,0,1,95.269,1,DE-Tha,ENF,50.96256,13.56515,118
20000404,46.1138,1,111.467,1,9.935,1,3.022,1,4.291,1,0.6,1,94.869,1,DE-Tha,ENF,50.96256,13.56515,118
20000405,13.891,1,53.952,1,5.283,1,4.285,1,2.361,1,0,1,95.862,1,DE-Tha,ENF,50.96256,13.56515,118
20000406,27.6106,1,252.161,1,1.805,1,4.28,0.979167,2.798,1,0,1,97.725,1,DE-Tha,ENF,50.96256,13.56515,118
20000407,21.4888,1,117.497,1,3.05,1,3.794,1,1.439,1,2.1,1,98.156,1,DE-Tha,ENF,50.96256,13.56515,118
20000408,36.421,1,138.322,1,4.152,1,2.302,1,2.647,1,0.4,1,97.806,1,DE-Tha,ENF,50.96256,13.56515,118
20000409,25.7228,1,132.885,1,4.595,1,2.261,1,2.726,1,0,1,97.096,1,DE-Tha,ENF,50.96256,13.56515,118
20000410,33.1164,1,166.231,1,4.842,1,2.21,1,3.162,1,0,1,96.515,1,DE-Tha,ENF,50.96256,13.56515,118
20000411,34.3387,1,158.254,1,6.135,1,1.354,1,3.296,1,1.5,1,95.394,1,DE-Tha,ENF,50.96256,13.56515,118
20000412,35.344,1,71.949,1,5.932,1,3.533,1,2.523,1,1.3,1,94.91,1,DE-Tha,ENF,50.96256,13.56515,118
20000413,37.6357,1,159.239,1,6.495,1,5.28,0.3125,4.16,1,0,1,95.413,1,DE-Tha,ENF,50.96256,13.56515,118
20000414,31.4554,0.979167,79.246,1,6.621,1,3.184,0.645833,2.662,1,1.2,1,95.712,1,DE-Tha,ENF,50.96256,13.56515,118
20000415,68.7544,1,224.353,1,10.836,1,3.231,0.958333,5.497,1,13.4,1,95.51,1,DE-Tha,ENF,50.96256,13.56515,118
20000416,77.4371,1,269.804,1,10.149,1,3.526,1,6.642,1,0,1,95.848,1,DE-Tha,ENF,50.96256,13.56515,118
20000417,64.8818,1,210.151,1,12.991,1,3.572,0.854167,7.586,1,0.1,1,95.829,1,DE-Tha,ENF,50.96256,13.56515,118
20000418,52.3555,1,155.153,1,9.99,1,1.86,0.520833,3.712,1,4.3,1,96.64,1,DE-Tha,ENF,50.96256,13.56515,118
20000419,43.2277,1,162.682,1,11.834,1,2.409,1,3.354,1,0.1,1,96.519,1,DE-Tha,ENF,50.96256,13.56515,118
20000420,58.205,1,254.273,1,12.983,1,2.499,0.958333,5.054,1,0.1,1,97.133,1,DE-Tha,ENF,50.96256,13.56515,118
20000421,67.8096,1,227.351,1,17.744,1,2.181,1,9.086,1,0.1,1,97.102,1,DE-Tha,ENF,50.96256,13.56515,118
20000422,83.4833,1,255.904,1,19.72,1,3.012,1,13.03,1,0,1,97.023,1,DE-Tha,ENF,50.96256,13.56515,118
20000423,94.2821,1,270.911,1,21.404,1,3.571,1,16.225,1,0,1,96.483,1,DE-Tha,ENF,50.96256,13.56515,118
20000424,24.5129,1,114.399,1,12.854,1,3.773,1,3.933,1,0.1,1,96.348,1,DE-Tha,ENF,50.96256,13.56515,118
20000425,35.1067,1,157.505,1,8.78,1,2.418,1,1.969,1,1.6,1,96.985,1,DE-Tha,ENF,50.96256,13.56515,118
20000426,65.6642,1,288.854,1,14.643,1,2.81,1,6.235,1,0,1,96.892,1,DE-Tha,ENF,50.96256,13.56515,118
20000427,74.1418,1,243.166,1,17.585,1,3.625,0.979167,9.078,1,0,1,96.9,1,DE-Tha,ENF,50.96256,13.56515,118
20000428,87.8958,1,182.48,1,18.554,1,5.613,1,10.527,1,0,1,96.562,1,DE-Tha,ENF,50.96256,13.56515,118
20000429,84.0313,1,242.479,1,18.749,1,4.485,1,10.507,1,0,1,97,1,DE-Tha,ENF,50.96256,13.56515,118
20000430,74.7946,1,268.504,1,19.355,1,3.612,1,11.763,1,0.1,1,97.429,1,DE-Tha,ENF,50.96256,13.56515,118
20000501,46.0192,1,215.439,1,16.109,1,2.33,1,5.102,1,0.6,1,97.381,1,DE-Tha,ENF,50.96256,13.56515,118
20000502,88.0597,1,293.406,1,15.627,1,3.281,1,7.871,1,0,1,97.51,1,DE-Tha,ENF,50.96256,13.56515,118
20000503,81.9281,1,311.473,1,14.86,1,2.169,1,11.107,1,0,1,97.415,1,DE-Tha,ENF,50.96256,13.56515,118
20000504,64.1798,1,297.685,1,16.772,1,2.458,1,11.006,1,0,1,97.304,1,DE-Tha,ENF,50.96256,13.56515,118
20000505,68.0775,1,278.28,1,17.54,1,2.275,0.895833,10.785,1,0,1,97.258,1,DE-Tha,ENF,50.96256,13.56515,118
20000506,83.0706,1,300.315,1,18.723,1,3.34,1,13.156,1,0,1,97.204,1,DE-Tha,ENF,50.96256,13.56515,118
20000507,83.4342,1,310.805,1,19.253,1,3.147,1,13.44,1,0,1,97.269,1,DE-Tha,ENF,50.96256,13.56515,118
20000508,61.9509,1,181.328,1,18.23,1,2.714,1,9.314,1,4.7,1,97.21,1,DE-Tha,ENF,50.96256,13.56515,118
20000509,78.1397,1,250.294,1,17.302,1,1.623,1,6.563,1,2,1,97.325,1,DE-Tha,ENF,50.96256,13.56515,118
20000510,63.3404,1,287.898,1,18.683,1,2.398,1,8.353,1,0.1,1,97.242,1,DE-Tha,ENF,50.96256,13.56515,118
20000511,73.0974,1,286.546,1,20.198,1,2.283,1,10.878,1,0,1,97.246,1,DE-Tha,ENF,50.96256,13.56515,118
20000512,70.3363,1,323.643,1,14.228,1,3.539,0.916667,8.09,1,0,1,97.646,1,DE-Tha,ENF,50.96256,13.56515,118
20000513,64.9075,1,336.779,1,12.982,1,2.585,1,9.678,1,0,1,98.006,1,DE-Tha,ENF,50.96256,13.56515,118
20000514,73.5337,1,335.224,1,17.137,1,2.17,1,12.603,1,0,1,98.012,1,DE-Tha,ENF,50.96256,13.56515,118
20000515,74.509,1,333.197,1,20.275,1,2.534,1,15.456,1,0,1,97.721,1,DE-Tha,ENF,50.96256,13.56515,118
20000516,91.074700000000007,1,295.391,1,22.061,1,2.588,1,17.898,1,0,1,97.21,1,DE-Tha,ENF,50.96256,13.56515,118
20000517,78.9583,1,202.546,1,19.356,1,3.523,1,10.668,1,28.3,1,96.712,1,DE-Tha,ENF,50.96256,13.56515,118
20000518,67.8412,1,104.538,1,12.864,1,2.301,1,3.599,1,0.8,1,96.452,1,DE-Tha,ENF,50.96256,13.56515,118
20000519,58.2125,1,144.753,1,9.88,1,2.851,0.979167,3.471,1,1.5,1,96.348,1,DE-Tha,ENF,50.96256,13.56515,118
20000520,50.5332,1,131.915,1,7.464,1,3.547,1,2.136,1,2.7,1,96.375,1,DE-Tha,ENF,50.96256,13.56515,118
20000521,63.1988,1,213.532,1,10.441,1,2.349,1,4.382,1,0.1,1,96.492,1,DE-Tha,ENF,50.96256,13.56515,118
20000522,36.4377,1,61.01,1,8.608,1,3.344,1,1.212,1,10.4,1,96.648,1,DE-Tha,ENF,50.96256,13.56515,118
20000523,76.3392,1,212.77,1,12.162,1,2.423,1,4.481,1,0,1,97.506,1,DE-Tha,ENF,50.96256,13.56515,118
20000524,82.6979,1,206.999,1,15.54,1,2.563,1,7.828,1,0,1,97.179,1,DE-Tha,ENF,50.96256,13.56515,118
20000525,80.5579,1,189.826,1,17.42,1,4.327,1,8.587,1,0,1,96.831,1,DE-Tha,ENF,50.96256,13.56515,118
20000526,80.5129,1,308.565,1,14.78,1,2.664,0.979167,6.724,1,0,1,97.24,1,DE-Tha,ENF,50.96256,13.56515,118
20000527,61.6745,1,126.211,1,15.278,1,3.875,1,5.741,1,0.4,1,96.798,1,DE-Tha,ENF,50.96256,13.56515,118
20000528,70.3399,1,174.676,1,13.056,1,3.599,1,5.678,1,1.3,1,96.517,1,DE-Tha,ENF,50.96256,13.56515,118
20000529,75.5124,1,230.188,1,9.934,1,3.63,1,4.888,1,0.3,1,96.71,1,DE-Tha,ENF,50.96256,13.56515,118
20000530,62.5511,1,230.726,1,9.253,1,2.594,1,4,1,2.2,1,97.06,1,DE-Tha,ENF,50.96256,13.56515,118
20000531,61.5095,1,134.01,1,9.023,1,2.137,1,2.265,1,2.4,1,97.24,1,DE-Tha,ENF,50.96256,13.56515,118
20000601,80.1314,1,294.236,1,14.132,1,3.644,1,7.801,1,0,1,97.869,1,DE-Tha,ENF,50.96256,13.56515,118
20000602,82.8199,1,323.188,1,19.788,1,3.954,0.979167,11.66,1,0,1,97.573,1,DE-Tha,ENF,50.96256,13.56515,118
20000603,83.3494,1,303.781,1,22.271,1,2.877,1,13.815,1,0,1,97.458,1,DE-Tha,ENF,50.96256,13.56515,118
20000604,87.368,1,317.205,1,21.734,1,2.71,1,11.326,1,0,1,97.258,1,DE-Tha,ENF,50.96256,13.56515,118
20000605,67.4216,1,194.238,1,21.134,1,2.009,1,8.667,1,4.4,1,97.094,1,DE-Tha,ENF,50.96256,13.56515,118
20000606,62.8135,1,80.85,1,14.434,1,3.181,1,3.111,1,0.4,1,97.069,1,DE-Tha,ENF,50.96256,13.56515,118
20000607,72.4266,1,203.467,1,10.742,1,3.294,0.979167,2.94,1,2,1,97.469,1,DE-Tha,ENF,50.96256,13.56515,118
20000608,64.129,1,284.964,1,13.67,1,2.194,1,6.846,1,0.1,1,97.777,1,DE-Tha,ENF,50.96256,13.56515,118
20000609,85.6077,1,357.062,1,19.306,1,3.392,1,12.042,1,0,1,97.417,1,DE-Tha,ENF,50.96256,13.56515,118
20000610,85.1333,1,346.489,1,23.17,1,3.236,1,14.798,1,0,1,97.027,1,DE-Tha,ENF,50.96256,13.56515,118
20000611,53.0935,1,274.569,1,20.486,1,2.856,1,6.556,1,6.4,1,96.99,1,DE-Tha,ENF,50.96256,13.56515,118
20000612,92.6989,1,278.364,1,17.338,1,2.598,1,6.518,1,0.1,1,97.95,1,DE-Tha,ENF,50.96256,13.56515,118
20000613,95.6425,1,335.655,1,22.094,1,2.333,1,12.079,1,1.2,1,97.975,1,DE-Tha,ENF,50.96256,13.56515,118
20000614,68.2357,1,153.379,1,18.155,1,2.047,1,4.763,1,2.2,1,97.738,1,DE-Tha,ENF,50.96256,13.56515,118
20000615,61.3698,1,109.307,1,14.225,1,3.463,0.958333,2.56,1,6.7,1,97.496,1,DE-Tha,ENF,50.96256,13.56515,118
20000616,72.7453,1,247.359,1,10.418,1,4.391,0.979167,4.862,1,0,1,97.844,1,DE-Tha,ENF,50.96256,13.56515,118
20000617,62.064,1,291.691,1,10.025,1,3.127,1,5.41,1,0,1,98.394,1,DE-Tha,ENF,50.96256,13.56515,118
20000618,80.0318,1,311.773,1,16.335,1,2.488,1,11.613,1,0,1,98.252,1,DE-Tha,ENF,50.96256,13.56515,118
20000619,68.7286,1,354.253,1,22.476,1,2.461,1,17.227,1,0,0.979167,97.798,1,DE-Tha,ENF,50.96256,13.56515,118
20000620,82.1425,1,352.568,1,26.05,1,3.318,1,22.473,1,0,1,97.288,1,DE-Tha,ENF,50.96256,13.56515,118
20000621,66.6951,1,274.197,1,27.693,1,2.822,0.854167,25.91,1,0.8,1,97.025,1,DE-Tha,ENF,50.96256,13.56515,118
20000622,76.3568,0.979167,291.522,1,23.753,1,3.418,0.958333,16.386,1,0,1,97.09,1,DE-Tha,ENF,50.96256,13.56515,118
20000623,61.7501,0.979167,144.236,1,17.004,1,2.623,1,6.449,1,1.9,1,97.269,1,DE-Tha,ENF,50.96256,13.56515,118
20000624,69.0365,1,156.811,1,13.818,1,3.165,1,4.904,1,3.2,1,96.938,1,DE-Tha,ENF,50.96256,13.56515,118
20000625,47.5547,1,173.699,1,11.975,1,3.133,1,4.168,1,0.2,1,97.002,1,DE-Tha,ENF,50.96256,13.56515,118
20000626,65.1089,1,152.622,1,9.815,1,3.25,1,3.232,1,5.4,1,97.346,1,DE-Tha,ENF,50.96256,13.56515,118
20000627,60.5838,1,152.401,1,9.301,1,3.591,1,3.79,1,0.3,1,97.444,1,DE-Tha,ENF,50.96256,13.56515,118
20000628,51.6698,1,269.548,0.833333,10.767,0.833333,3.082,1,5.633,0.833333,0.1,1,97.169,1,DE-Tha,ENF,50.96256,13.56515,118
20000629,33.5331,1,165.999,1,10.003,1,2.82,1,4.604,1,0,1,97.223,1,DE-Tha,ENF,50.96256,13.56515,118
20000630,52.3783,1,225.565,0.833333,12.246,1,3.252,0.979167,6.336,1,0,1,96.944,1,DE-Tha,ENF,50.96256,13.56515,118
20000701,52.9103,1,269.483,1,16.698,1,3.102,1,8.164,1,0.8,1,96.673,1,DE-Tha,ENF,50.96256,13.56515,118
20000702,57.1623,1,204.796,1,18.071,1,2.611,1,6.986,1,0.1,1,96.79,1,DE-Tha,ENF,50.96256,13.56515,118
20000703,76.3992,1,227.121,1,19.774,1,2.166,1,7.919,1,2.1,1,96.488,1,DE-Tha,ENF,50.96256,13.56515,118
20000704,54.9899,1,192.221,1,17.987,1,2.626,0.9375,4.819,1,20.8,1,96.206,1,DE-Tha,ENF,50.96256,13.56515,118
20000705,72.8477,1,131.852,1,14.651,1,4.542,1,3.218,1,6.5,1,96.617,1,DE-Tha,ENF,50.96256,13.56515,118
20000706,62.9696,1,232.276,1,15.692,1,3.261,1,5.304,1,0,1,97.333,1,DE-Tha,ENF,50.96256,13.56515,118
20000707,51.1237,1,129.842,1,14.912,1,1.684,0.458333,3.348,1,3.1,1,96.904,1,DE-Tha,ENF,50.96256,13.56515,118
20000708,25.4301,1,47.15,1,9.912,1,3.816,0,0.754,1,27.6,1,96.585,1,DE-Tha,ENF,50.96256,13.56515,118
20000709,78.6317,0.958333,193.74,1,12.168,1,3.392,0,3.717,1,0.5,1,96.254,1,DE-Tha,ENF,50.96256,13.56515,118
20000710,100.596,1,171.905,1,15.049,1,4.433,0.666667,5.078,1,2.6,1,95.29,1,DE-Tha,ENF,50.96256,13.56515,118
20000711,64.3256,1,129.937,1,15.011,1,3.242,1,5.666,1,0.1,1,95.477,1,DE-Tha,ENF,50.96256,13.56515,118
20000712,59.6361,1,141.561,1,12.185,1,3.669,1,4.449,1,0,1,96.419,1,DE-Tha,ENF,50.96256,13.56515,118
20000713,74.6195,0.9375,231.401,1,12.204,1,3.394,0.8125,5.165,1,0.5,1,96.723,1,DE-Tha,ENF,50.96256,13.56515,118
20000714,58.0202,1,111.009,1,11.616,1,3.125,1,1.632,1,10.5,1,95.91,1,DE-Tha,ENF,50.96256,13.56515,118
20000715,85.7237,1,177.985,1,11.361,1,2.76,1,3.137,1,0.5,1,96.127,1,DE-Tha,ENF,50.96256,13.56515,118
20000716,62.7365,1,192.779,1,12.621,1,3.309,1,4.63,1,0.2,1,96.627,1,DE-Tha,ENF,50.96256,13.56515,118
20000717,58.711,1,92.957,1,12.147,1,3.016,1,2.064,1,4.6,1,97.052,1,DE-Tha,ENF,50.96256,13.56515,118
20000718,41.2542,1,92.013,1,12.289,1,2.651,1,3.278,1,0,1,97.144,1,DE-Tha,ENF,50.96256,13.56515,118
20000719,48.7685,1,158.016,1,11.612,1,3.285,1,3.005,1,3.7,1,96.981,1,DE-Tha,ENF,50.96256,13.56515,118
20000720,66.8563,1,115.605,1,12.861,1,2.912,1,4.204,1,0.1,1,97.242,1,DE-Tha,ENF,50.96256,13.56515,118
20000721,45.0033,1,82.996,1,11.604,1,2.934,1,2.698,1,0.3,1,97.377,1,DE-Tha,ENF,50.96256,13.56515,118
20000722,42.5865,1,133.889,1,12.999,1,3.119,1,2.802,1,0,1,97.235,1,DE-Tha,ENF,50.96256,13.56515,118
20000723,66.5572,1,215.387,1,16.512,1,1.977,1,6.543,1,0,1,97.029,1,DE-Tha,ENF,50.96256,13.56515,118
20000724,67.0586,1,160.997,1,18.26,1,2.115,1,7.4,1,0,1,96.375,1,DE-Tha,ENF,50.96256,13.56515,118
20000725,82.2355,1,219.33,1,18.445,1,3.321,0.979167,6.976,1,3.7,1,96.085,1,DE-Tha,ENF,50.96256,13.56515,118
20000726,73.9871,1,180.972,1,16.712,1,2.941,1,5.249,1,1,1,96.35,1,DE-Tha,ENF,50.96256,13.56515,118
20000727,83.3273,1,203.987,1,16.944,1,2.57,1,5.272,1,0.7,1,97,1,DE-Tha,ENF,50.96256,13.56515,118
20000728,65.2402,1,167.313,1,16.652,1,2.723,1,5.925,1,0.5,1,96.637,1,DE-Tha,ENF,50.96256,13.56515,118
20000729,42.256100000000004,1,62.993,1,12.63,1,4.202,1,1.301,1,5.4,1,96.777,1,DE-Tha,ENF,50.96256,13.56515,118
20000730,75.4735,1,178.836,1,14.496,1,3.269,1,3.648,1,3.9,1,97.427,1,DE-Tha,ENF,50.96256,13.56515,118
20000731,58.6779,1,206.114,1,16.29,1,2.939,1,6.185,1,0,1,97.823,1,DE-Tha,ENF,50.96256,13.56515,118
20000801,79.5368,1,294.942,1,19.407,1,2.006,1,10.958,1,0,1,97.652,1,DE-Tha,ENF,50.96256,13.56515,118
20000802,61.6788,1,175.46,1,19.876,1,4.25,1,9.502,1,0.3,1,97.156,1,DE-Tha,ENF,50.96256,13.56515,118
20000803,77.6573,1,217.721,1,18.047,1,2.493,1,8.86,1,0,1,97.34,1,DE-Tha,ENF,50.96256,13.56515,118
20000804,67.9528,1,247.927,1,18.1,1,2.746,1,9.56,1,0,1,97.456,1,DE-Tha,ENF,50.96256,13.56515,118
20000805,62.7807,1,268.413,1,18.815,1,2.261,0.9375,10.307,1,0,1,97.65,1,DE-Tha,ENF,50.96256,13.56515,118
20000806,46.9548,1,154.877,1,17,1,2.199,0.145833,6.099,1,1.1,1,97.448,1,DE-Tha,ENF,50.96256,13.56515,118
20000807,38.5675,0.979167,155.999,1,15.3,1,2.828,0.666667,5.277,1,5.9,1,97.402,1,DE-Tha,ENF,50.96256,13.56515,118
20000808,51.7463,1,189.313,1,15.289,1,2.283,0.958333,5.919,1,0.1,1,97.467,1,DE-Tha,ENF,50.96256,13.56515,118
20000809,44.8181,1,160.137,1,15.941,1,2.463,1,5.667,1,0,1,97.565,1,DE-Tha,ENF,50.96256,13.56515,118
20000810,62.2286,1,167.755,1,19.003,1,3.286,1,8.214,1,5.4,1,97.206,1,DE-Tha,ENF,50.96256,13.56515,118
20000811,76.3509,1,209.808,1,17.909,1,2.668,1,5.816,1,0,0.625,97.05,1,DE-Tha,ENF,50.96256,13.56515,118
20000812,55.8752,1,212.722,1,19.244,1,1.669,1,10.231,1,0,0,97.1,1,DE-Tha,ENF,50.96256,13.56515,118
20000813,57.7392,1,275.207,1,22.092,1,2.384,1,15.547,1,0,0,97.381,1,DE-Tha,ENF,50.96256,13.56515,118
20000814,34.5796,1,250.085,1,24.431,1,2.428,1,19.79,1,0,0.520833,97.481,1,DE-Tha,ENF,50.96256,13.56515,118
20000815,40.97,1,215.708,1,23.444,1,3.306,1,14.042,1,0,1,97.4,1,DE-Tha,ENF,50.96256,13.56515,118
20000816,60.4078,1,219.968,1,20.587,1,2.605,0.916667,9.342,1,0,1,97.217,1,DE-Tha,ENF,50.96256,13.56515,118
20000817,40.6109,1,210.357,1,21.952,1,3.176,1,12.57,1,2.2,1,96.883,1,DE-Tha,ENF,50.96256,13.56515,118
20000818,46.3143,1,145.88,1,20.19,1,2.435,1,8.506,1,0.1,1,97.104,1,DE-Tha,ENF,50.96256,13.56515,118
20000819,57.5402,1,206.2,1,23.695,1,3.234,1,14.756,1,0.2,1,96.996,1,DE-Tha,ENF,50.96256,13.56515,118
20000820,60.8662,1,236.104,1,22.784,1,2.593,0.875,12.124,1,6.6,1,96.921,1,DE-Tha,ENF,50.96256,13.56515,118
20000821,54.8678,1,188.908,1,18.584,1,3.204,0.0208333,5.423,1,17.4,1,96.854,1,DE-Tha,ENF,50.96256,13.56515,118
20000822,63.9583,0.979167,173.301,1,14.189,1,1.9,0.604167,3.795,1,6.2,1,97.458,1,DE-Tha,ENF,50.96256,13.56515,118
20000823,42.5026,1,203.374,1,15.839,1,2.625,1,6.565,1,0,1,97.804,1,DE-Tha,ENF,50.96256,13.56515,118
20000824,56.2181,1,211.609,1,16.569,1,2.541,0.958333,8.336,1,0,1,97.696,1,DE-Tha,ENF,50.96256,13.56515,118
20000825,40.5554,1,142.541,1,14.7,1,3.376,1,5.951,1,0,1,97.579,1,DE-Tha,ENF,50.96256,13.56515,118
20000826,70.4365,1,271.522,1,15.061,1,3.466,1,7.562,1,0,1,97.521,1,DE-Tha,ENF,50.96256,13.56515,118
20000827,71.3665,1,264.019,1,16.985,1,4.192,1,9.913,1,0,1,97.219,1,DE-Tha,ENF,50.96256,13.56515,118
20000828,22.4371,1,48.02,1,14.799,1,2.79,1,3.433,1,7.8,1,97.41,1,DE-Tha,ENF,50.96256,13.56515,118
20000829,77.608,1,192.378,1,16.81,1,2.573,1,7.728,1,0.1,1,97.54,1,DE-Tha,ENF,50.96256,13.56515,118
20000830,54.4626,1,183.875,1,16.66,1,2.15,1,7.388,1,0,1,97.192,1,DE-Tha,ENF,50.96256,13.56515,118
20000831,48.1124,1,168.505,1,16.146,1,2.086,1,4.943,1,0,1,96.612,1,DE-Tha,ENF,50.96256,13.56515,118
20000901,40.6439,1,154.611,1,16.218,1,2.14,1,4.537,1,3.3,1,96.263,1,DE-Tha,ENF,50.96256,13.56515,118
20000902,77.9842,1,169.372,1,13.91,1,3.984,1,4.183,1,3.6,1,95.956,1,DE-Tha,ENF,50.96256,13.56515,118
20000903,52.23,1,74.094,1,11.231,1,4.696,1,1.312,1,11.4,1,96.104,1,DE-Tha,ENF,50.96256,13.56515,118
20000904,53.9394,1,84.812,1,9.953,1,3.891,1,1.43,1,17.9,1,97.038,1,DE-Tha,ENF,50.96256,13.56515,118
20000905,30.6363,1,93.933,1,10.039,1,3.239,1,2.404,1,0.1,1,97.548,1,DE-Tha,ENF,50.96256,13.56515,118
20000906,53.9527,1,139.131,1,11.986,1,3.412,1,4.507,1,0.9,1,97.025,1,DE-Tha,ENF,50.96256,13.56515,118
20000907,57.7682,0.979167,107.958,1,11.912,1,2.949,1,2.138,1,4.3,1,96.56,1,DE-Tha,ENF,50.96256,13.56515,118
20000908,54.7519,1,144.146,1,14.154,1,3.221,1,4.402,1,0.1,1,97.65,1,DE-Tha,ENF,50.96256,13.56515,118
20000909,63.5615,1,201.109,1,18.41,1,2.354,1,8.069,1,0,1,97.921,1,DE-Tha,ENF,50.96256,13.56515,118
20000910,43.8484,1,132.127,1,18.146,1,1.653,1,5.644,1,0,1,98.031,0.0833333,DE-Tha,ENF,50.96256,13.56515,118
20000911,54.8545,1,146.601,1,17.645,1,1.903,0.791667,4.849,1,0,1,97.437,0.854167,DE-Tha,ENF,50.96256,13.56515,118
20000912,66.8174,0.979167,194.707,1,18.336,1,2.173,0.375,6.78,1,0,1,96.987,1,DE-Tha,ENF,50.96256,13.56515,118
20000913,40.5775,1,100.448,1,17.26,1,3.05,1,5.466,1,0.2,1,96.683,1,DE-Tha,ENF,50.96256,13.56515,118
20000914,40.669,1,115.133,1,14.998,1,2.326,1,4.22,1,0,1,97.11,1,DE-Tha,ENF,50.96256,13.56515,118
20000915,45.4654,1,150.223,1,15.166,1,2.42,1,4.914,1,0.1,1,97.204,1,DE-Tha,ENF,50.96256,13.56515,118
20000916,59.7529,1,115.443,1,14.253,1,3.299,1,4.429,1,7.2,1,96.379,1,DE-Tha,ENF,50.96256,13.56515,118
